Entity,Code,Date,people_vaccinated
Guam,GUM,2021-01-13,401
Guam,GUM,2021-01-14,3785
Guam,GUM,2021-01-15,3785
Guam,GUM,2021-01-19,3785
Guam,GUM,2021-01-20,3785
Guam,GUM,2021-01-21,3785
Guam,GUM,2021-01-22,3785
Guam,GUM,2021-01-23,3785
Guam,GUM,2021-01-24,3785
Guam,GUM,2021-01-25,3785
Guam,GUM,2021-01-26,13378
Guam,GUM,2021-01-27,14269
Guam,GUM,2021-01-28,15405
Guam,GUM,2021-01-29,16747
Guam,GUM,2021-01-30,17784
Guam,GUM,2021-01-31,17784
Guam,GUM,2021-02-01,18538
Guam,GUM,2021-02-02,19700
Guam,GUM,2021-02-03,20785
Guam,GUM,2021-02-04,20785
Guam,GUM,2021-02-05,21871
Guam,GUM,2021-02-06,23195
Guam,GUM,2021-02-07,23564
Guam,GUM,2021-02-08,23693
Guam,GUM,2021-02-09,24420
Guam,GUM,2021-02-10,25308
Guam,GUM,2021-02-11,26019
Guam,GUM,2021-02-12,26699
Guam,GUM,2021-02-13,27348
Guam,GUM,2021-02-14,27647
Guam,GUM,2021-02-16,27946
Guam,GUM,2021-02-17,28460
Guam,GUM,2021-02-18,29055
Guam,GUM,2021-02-19,31432
Guam,GUM,2021-02-20,31950
Guam,GUM,2021-02-21,32024
Guam,GUM,2021-02-22,32386
Guam,GUM,2021-02-23,32809
Guam,GUM,2021-02-24,33193
Guam,GUM,2021-02-25,33687
Guam,GUM,2021-02-26,33706
Guam,GUM,2021-02-27,34215
Guam,GUM,2021-02-28,34495
Guam,GUM,2021-03-01,34497
Guam,GUM,2021-03-02,34540
Guam,GUM,2021-03-03,34560
Guam,GUM,2021-03-04,34950
Guam,GUM,2021-03-05,35083
Guam,GUM,2021-03-06,35126
Guam,GUM,2021-03-07,35133
Guam,GUM,2021-03-08,35161
Guam,GUM,2021-03-09,35680
Hawaii,,2021-01-15,39690
Hawaii,,2021-01-19,52635
Hawaii,,2021-01-20,58111
Hawaii,,2021-01-21,63282
Hawaii,,2021-01-22,67991
Hawaii,,2021-01-23,67990
Hawaii,,2021-01-24,67990
Hawaii,,2021-01-25,74296
Hawaii,,2021-01-26,75820
Hawaii,,2021-01-27,79147
Hawaii,,2021-01-28,84139
Hawaii,,2021-01-29,89428
Hawaii,,2021-01-30,96743
Hawaii,,2021-01-31,103398
Hawaii,,2021-02-01,108745
Hawaii,,2021-02-02,110757
Hawaii,,2021-02-03,115440
Hawaii,,2021-02-04,120533
Hawaii,,2021-02-05,126683
Hawaii,,2021-02-06,132701
Hawaii,,2021-02-07,137230
Hawaii,,2021-02-08,142259
Hawaii,,2021-02-09,142259
Hawaii,,2021-02-10,142259
Hawaii,,2021-02-11,150648
Hawaii,,2021-02-12,154828
Hawaii,,2021-02-13,159583
Hawaii,,2021-02-14,162945
Hawaii,,2021-02-16,168479
Hawaii,,2021-02-17,170911
Hawaii,,2021-02-18,174151
Hawaii,,2021-02-19,210213
Hawaii,,2021-02-20,215488
Hawaii,,2021-02-21,219881
Hawaii,,2021-02-22,223785
Hawaii,,2021-02-23,224806
Hawaii,,2021-02-24,227011
Hawaii,,2021-02-25,231599
Hawaii,,2021-02-26,236307
Hawaii,,2021-02-27,241336
Hawaii,,2021-02-28,246296
Hawaii,,2021-03-01,248885
Hawaii,,2021-03-02,249631
Hawaii,,2021-03-03,251867
Hawaii,,2021-03-04,257320
Hawaii,,2021-03-05,262927
Hawaii,,2021-03-06,269414
Hawaii,,2021-03-07,270037
Hawaii,,2021-03-08,280866
Hawaii,,2021-03-09,287071
Idaho,,2021-01-12,31504
Idaho,,2021-01-13,33176
Idaho,,2021-01-14,35179
Idaho,,2021-01-15,37646
Idaho,,2021-01-19,53609
Idaho,,2021-01-20,58328
Idaho,,2021-01-21,61118
Idaho,,2021-01-22,64295
Idaho,,2021-01-23,68292
Idaho,,2021-01-24,72424
Idaho,,2021-01-25,76199
Idaho,,2021-01-26,78484
Idaho,,2021-01-27,80857
Idaho,,2021-01-28,85373
Idaho,,2021-01-29,88975
Idaho,,2021-01-30,93632
Idaho,,2021-01-31,98287
Idaho,,2021-02-01,100946
Idaho,,2021-02-02,102959
Idaho,,2021-02-03,107234
Idaho,,2021-02-04,113110
Idaho,,2021-02-05,120147
Idaho,,2021-02-06,133810
Idaho,,2021-02-07,140916
Idaho,,2021-02-08,149231
Idaho,,2021-02-09,151372
Idaho,,2021-02-10,155238
Idaho,,2021-02-11,159796
Idaho,,2021-02-12,159796
Idaho,,2021-02-13,163950
Idaho,,2021-02-14,174495
Idaho,,2021-02-16,187653
Idaho,,2021-02-17,191063
Idaho,,2021-02-18,195596
Idaho,,2021-02-19,211625
Idaho,,2021-02-20,216285
Idaho,,2021-02-21,222381
Idaho,,2021-02-22,227171
Idaho,,2021-02-23,229220
Idaho,,2021-02-24,231667
Idaho,,2021-02-25,235862
Idaho,,2021-02-26,240499
Idaho,,2021-02-27,246738
Idaho,,2021-02-28,253640
Idaho,,2021-03-01,260280
Idaho,,2021-03-02,263060
Idaho,,2021-03-03,267570
Idaho,,2021-03-04,271981
Idaho,,2021-03-05,279315
Idaho,,2021-03-06,286747
Idaho,,2021-03-07,293237
Idaho,,2021-03-08,300640
Idaho,,2021-03-09,304032
Illinois,,2021-01-12,284035
Illinois,,2021-01-13,291445
Illinois,,2021-01-14,316876
Illinois,,2021-01-15,341518
Illinois,,2021-01-19,414362
Illinois,,2021-01-20,425824
Illinois,,2021-01-21,452010
Illinois,,2021-01-22,479848
Illinois,,2021-01-23,518779
Illinois,,2021-01-24,556517
Illinois,,2021-01-25,578406
Illinois,,2021-01-26,590212
Illinois,,2021-01-27,611024
Illinois,,2021-01-28,643555
Illinois,,2021-01-29,685529
Illinois,,2021-01-30,733006
Illinois,,2021-01-31,781536
Illinois,,2021-02-01,817253
Illinois,,2021-02-02,831556
Illinois,,2021-02-03,859076
Illinois,,2021-02-04,905981
Illinois,,2021-02-05,962345
Illinois,,2021-02-06,1028487
Illinois,,2021-02-07,1086599
Illinois,,2021-02-08,1131846
Illinois,,2021-02-09,1148175
Illinois,,2021-02-10,1198096
Illinois,,2021-02-11,1243706
Illinois,,2021-02-12,1294565
Illinois,,2021-02-13,1364527
Illinois,,2021-02-14,1421577
Illinois,,2021-02-16,1498639
Illinois,,2021-02-17,1531557
Illinois,,2021-02-18,1557154
Illinois,,2021-02-19,1647720
Illinois,,2021-02-20,1697843
Illinois,,2021-02-21,1742360
Illinois,,2021-02-22,1750507
Illinois,,2021-02-23,1786799
Illinois,,2021-02-24,1811338
Illinois,,2021-02-25,1840030
Illinois,,2021-02-26,1907053
Illinois,,2021-02-27,1947751
Illinois,,2021-02-28,1987775
Illinois,,2021-03-01,2028167
Illinois,,2021-03-02,2059448
Illinois,,2021-03-03,2092244
Illinois,,2021-03-04,2135813
Illinois,,2021-03-05,2186381
Illinois,,2021-03-06,2256313
Illinois,,2021-03-07,2327790
Illinois,,2021-03-08,2398497
Illinois,,2021-03-09,2414809
Indian Health Svc,,2021-01-12,16105
Indian Health Svc,,2021-01-13,17240
Indian Health Svc,,2021-01-14,69313
Indian Health Svc,,2021-01-15,77309
Indian Health Svc,,2021-01-19,90329
Indian Health Svc,,2021-01-20,93635
Indian Health Svc,,2021-01-21,99004
Indian Health Svc,,2021-01-22,103912
Indian Health Svc,,2021-01-23,120761
Indian Health Svc,,2021-01-24,128843
Indian Health Svc,,2021-01-25,130085
Indian Health Svc,,2021-01-26,131481
Indian Health Svc,,2021-01-27,135456
Indian Health Svc,,2021-01-28,144908
Indian Health Svc,,2021-01-29,152563
Indian Health Svc,,2021-01-30,155066
Indian Health Svc,,2021-01-31,165493
Indian Health Svc,,2021-02-01,166090
Indian Health Svc,,2021-02-02,168022
Indian Health Svc,,2021-02-03,174664
Indian Health Svc,,2021-02-04,182111
Indian Health Svc,,2021-02-05,185622
Indian Health Svc,,2021-02-06,204056
Indian Health Svc,,2021-02-07,208409
Indian Health Svc,,2021-02-08,214822
Indian Health Svc,,2021-02-09,219484
Indian Health Svc,,2021-02-10,224869
Indian Health Svc,,2021-02-11,236970
Indian Health Svc,,2021-02-12,251445
Indian Health Svc,,2021-02-13,261997
Indian Health Svc,,2021-02-14,273379
Indian Health Svc,,2021-02-16,278647
Indian Health Svc,,2021-02-17,282359
Indian Health Svc,,2021-02-18,289605
Indian Health Svc,,2021-02-19,292789
Indian Health Svc,,2021-02-20,295515
Indian Health Svc,,2021-02-21,304986
Indian Health Svc,,2021-02-22,314387
Indian Health Svc,,2021-02-23,323323
Indian Health Svc,,2021-02-24,331324
Indian Health Svc,,2021-02-25,342938
Indian Health Svc,,2021-02-26,358249
Indian Health Svc,,2021-02-27,370073
Indian Health Svc,,2021-02-28,380562
Indian Health Svc,,2021-03-01,388629
Indian Health Svc,,2021-03-02,392515
Indian Health Svc,,2021-03-03,398016
Indian Health Svc,,2021-03-04,407135
Indian Health Svc,,2021-03-05,416618
Indian Health Svc,,2021-03-06,427332
Indian Health Svc,,2021-03-07,434800
Indian Health Svc,,2021-03-08,439930
Indian Health Svc,,2021-03-09,442180
Indiana,,2021-01-12,114781
Indiana,,2021-01-13,125763
Indiana,,2021-01-14,203889
Indiana,,2021-01-15,222599
Indiana,,2021-01-19,283779
Indiana,,2021-01-20,297720
Indiana,,2021-01-21,320266
Indiana,,2021-01-22,340055
Indiana,,2021-01-23,367944
Indiana,,2021-01-24,367944
Indiana,,2021-01-25,408181
Indiana,,2021-01-26,413982
Indiana,,2021-01-27,432791
Indiana,,2021-01-28,454380
Indiana,,2021-01-29,475928
Indiana,,2021-01-30,495746
Indiana,,2021-01-31,495746
Indiana,,2021-02-01,495746
Indiana,,2021-02-02,499215
Indiana,,2021-02-03,517147
Indiana,,2021-02-04,541269
Indiana,,2021-02-05,568118
Indiana,,2021-02-06,593266
Indiana,,2021-02-07,593266
Indiana,,2021-02-08,593266
Indiana,,2021-02-09,598731
Indiana,,2021-02-10,617918
Indiana,,2021-02-11,637068
Indiana,,2021-02-12,659495
Indiana,,2021-02-13,749756
Indiana,,2021-02-14,770193
Indiana,,2021-02-16,787050
Indiana,,2021-02-17,797872
Indiana,,2021-02-18,803800
Indiana,,2021-02-19,841694
Indiana,,2021-02-20,859278
Indiana,,2021-02-21,874152
Indiana,,2021-02-22,884201
Indiana,,2021-02-23,887936
Indiana,,2021-02-24,911746
Indiana,,2021-02-25,946248
Indiana,,2021-02-26,966033
Indiana,,2021-02-27,987932
Indiana,,2021-02-28,1005101
Indiana,,2021-03-01,1016163
Indiana,,2021-03-02,1021414
Indiana,,2021-03-03,1035893
Indiana,,2021-03-04,1053442
Indiana,,2021-03-05,1078960
Indiana,,2021-03-06,1106348
Indiana,,2021-03-07,1129750
Indiana,,2021-03-08,1152396
Indiana,,2021-03-09,1161968
Iowa,,2021-01-12,91969
Iowa,,2021-01-13,101859
Iowa,,2021-01-14,100805
Iowa,,2021-01-15,108056
Iowa,,2021-01-19,130042
Iowa,,2021-01-20,133528
Iowa,,2021-01-21,139500
Iowa,,2021-01-22,145642
Iowa,,2021-01-23,151145
Iowa,,2021-01-24,157635
Iowa,,2021-01-25,161445
Iowa,,2021-01-26,162795
Iowa,,2021-01-27,165466
Iowa,,2021-01-28,169341
Iowa,,2021-01-29,174655
Iowa,,2021-01-30,182537
Iowa,,2021-01-31,190689
Iowa,,2021-02-01,194009
Iowa,,2021-02-02,195234
Iowa,,2021-02-03,199242
Iowa,,2021-02-04,206516
Iowa,,2021-02-05,215693
Iowa,,2021-02-06,224437
Iowa,,2021-02-07,237554
Iowa,,2021-02-08,252349
Iowa,,2021-02-09,257459
Iowa,,2021-02-10,268974
Iowa,,2021-02-11,282596
Iowa,,2021-02-12,299032
Iowa,,2021-02-13,317851
Iowa,,2021-02-14,335771
Iowa,,2021-02-16,360301
Iowa,,2021-02-17,367577
Iowa,,2021-02-18,377848
Iowa,,2021-02-19,411926
Iowa,,2021-02-20,430429
Iowa,,2021-02-21,445872
Iowa,,2021-02-22,454792
Iowa,,2021-02-23,457493
Iowa,,2021-02-24,462422
Iowa,,2021-02-25,469234
Iowa,,2021-02-26,487097
Iowa,,2021-02-27,511624
Iowa,,2021-02-28,530741
Iowa,,2021-03-01,543027
Iowa,,2021-03-02,546916
Iowa,,2021-03-03,553471
Iowa,,2021-03-04,563586
Iowa,,2021-03-05,577894
Iowa,,2021-03-06,603457
Iowa,,2021-03-07,627499
Iowa,,2021-03-08,647648
Iowa,,2021-03-09,653454
Kansas,,2021-01-12,53988
Kansas,,2021-01-13,58477
Kansas,,2021-01-14,77590
Kansas,,2021-01-15,83293
Kansas,,2021-01-19,101824
Kansas,,2021-01-20,105679
Kansas,,2021-01-21,111907
Kansas,,2021-01-22,116569
Kansas,,2021-01-23,122813
Kansas,,2021-01-24,127417
Kansas,,2021-01-25,129861
Kansas,,2021-01-26,132153
Kansas,,2021-01-27,140685
Kansas,,2021-01-28,157536
Kansas,,2021-01-29,157720
Kansas,,2021-01-30,168343
Kansas,,2021-01-31,180156
Kansas,,2021-02-01,183035
Kansas,,2021-02-02,185065
Kansas,,2021-02-03,192026
Kansas,,2021-02-04,198352
Kansas,,2021-02-05,206997
Kansas,,2021-02-06,218170
Kansas,,2021-02-07,228774
Kansas,,2021-02-08,232575
Kansas,,2021-02-09,233494
Kansas,,2021-02-10,241127
Kansas,,2021-02-11,248979
Kansas,,2021-02-12,261332
Kansas,,2021-02-13,273430
Kansas,,2021-02-14,287680
Kansas,,2021-02-16,291726
Kansas,,2021-02-17,295950
Kansas,,2021-02-18,302165
Kansas,,2021-02-19,334112
Kansas,,2021-02-20,345965
Kansas,,2021-02-21,356901
Kansas,,2021-02-22,359269
Kansas,,2021-02-23,360817
Kansas,,2021-02-24,367813
Kansas,,2021-02-25,373244
Kansas,,2021-02-26,383658
Kansas,,2021-02-27,394351
Kansas,,2021-02-28,408501
Kansas,,2021-03-01,417111
Kansas,,2021-03-02,421149
Kansas,,2021-03-03,429853
Kansas,,2021-03-04,439753
Kansas,,2021-03-05,453247
Kansas,,2021-03-06,469117
Kansas,,2021-03-07,485304
Kansas,,2021-03-08,515054
Kansas,,2021-03-09,521147
Kentucky,,2021-01-12,102517
Kentucky,,2021-01-13,111449
Kentucky,,2021-01-14,145320
Kentucky,,2021-01-15,162733
Kentucky,,2021-01-19,201688
Kentucky,,2021-01-20,208664
Kentucky,,2021-01-21,217837
Kentucky,,2021-01-22,229873
Kentucky,,2021-01-23,243620
Kentucky,,2021-01-24,268308
Kentucky,,2021-01-25,275610
Kentucky,,2021-01-26,279715
Kentucky,,2021-01-27,285291
Kentucky,,2021-01-28,297108
Kentucky,,2021-01-29,312373
Kentucky,,2021-01-30,324581
Kentucky,,2021-01-31,337738
Kentucky,,2021-02-01,347384
Kentucky,,2021-02-02,350622
Kentucky,,2021-02-03,360015
Kentucky,,2021-02-04,372114
Kentucky,,2021-02-05,387902
Kentucky,,2021-02-06,406790
Kentucky,,2021-02-07,422976
Kentucky,,2021-02-08,434294
Kentucky,,2021-02-09,436193
Kentucky,,2021-02-10,442691
Kentucky,,2021-02-11,454145
Kentucky,,2021-02-12,468357
Kentucky,,2021-02-13,474397
Kentucky,,2021-02-14,488161
Kentucky,,2021-02-16,510373
Kentucky,,2021-02-17,514681
Kentucky,,2021-02-18,517316
Kentucky,,2021-02-19,547573
Kentucky,,2021-02-20,556588
Kentucky,,2021-02-21,566677
Kentucky,,2021-02-22,573961
Kentucky,,2021-02-23,579549
Kentucky,,2021-02-24,592151
Kentucky,,2021-02-25,609932
Kentucky,,2021-02-26,632114
Kentucky,,2021-02-27,654884
Kentucky,,2021-02-28,674617
Kentucky,,2021-03-01,691600
Kentucky,,2021-03-02,702822
Kentucky,,2021-03-03,715889
Kentucky,,2021-03-04,737786
Kentucky,,2021-03-05,768092
Kentucky,,2021-03-06,799179
Kentucky,,2021-03-07,826323
Kentucky,,2021-03-08,867007
Kentucky,,2021-03-09,872816
Long Term Care,,2021-01-12,948869
Long Term Care,,2021-01-13,1066689
Long Term Care,,2021-01-14,1195320
Louisiana,,2021-01-12,117022
Louisiana,,2021-01-13,127078
Louisiana,,2021-01-14,149064
Louisiana,,2021-01-15,167193
Louisiana,,2021-01-19,221109
Louisiana,,2021-01-20,228831
Louisiana,,2021-01-21,240762
Louisiana,,2021-01-22,256670
Louisiana,,2021-01-23,272630
Louisiana,,2021-01-24,290955
Louisiana,,2021-01-25,297684
Louisiana,,2021-01-26,301874
Louisiana,,2021-01-27,311135
Louisiana,,2021-01-28,323609
Louisiana,,2021-01-29,339450
Louisiana,,2021-01-30,355024
Louisiana,,2021-01-31,369486
Louisiana,,2021-02-01,376491
Louisiana,,2021-02-02,378574
Louisiana,,2021-02-03,384041
Louisiana,,2021-02-04,393389
Louisiana,,2021-02-05,404021
Louisiana,,2021-02-06,419327
Louisiana,,2021-02-07,431119
Louisiana,,2021-02-08,436190
Louisiana,,2021-02-09,438336
Louisiana,,2021-02-10,448139
Louisiana,,2021-02-11,448139
Louisiana,,2021-02-12,482025
Louisiana,,2021-02-13,501286
Louisiana,,2021-02-14,518682
Louisiana,,2021-02-16,528052
Louisiana,,2021-02-17,531448
Louisiana,,2021-02-18,533933
Louisiana,,2021-02-19,572666
Louisiana,,2021-02-20,582482
Louisiana,,2021-02-21,590652
Louisiana,,2021-02-22,594561
Louisiana,,2021-02-23,596165
Louisiana,,2021-02-24,601456
Louisiana,,2021-02-25,610568
Louisiana,,2021-02-26,627019
Louisiana,,2021-02-27,649708
Louisiana,,2021-02-28,673772
Louisiana,,2021-03-01,688286
Louisiana,,2021-03-02,694173
Louisiana,,2021-03-03,709457
Louisiana,,2021-03-04,728267
Louisiana,,2021-03-05,751564
Louisiana,,2021-03-06,751853
Louisiana,,2021-03-07,752140
Louisiana,,2021-03-08,805777
Louisiana,,2021-03-09,811301
Maine,,2021-01-12,38045
Maine,,2021-01-13,39157
Maine,,2021-01-14,51631
Maine,,2021-01-15,51631
Maine,,2021-01-19,62716
Maine,,2021-01-20,64260
Maine,,2021-01-21,67133
Maine,,2021-01-22,70193
Maine,,2021-01-23,74110
Maine,,2021-01-24,79310
Maine,,2021-01-25,82837
Maine,,2021-01-26,83464
Maine,,2021-01-27,86103
Maine,,2021-01-28,88878
Maine,,2021-01-29,93513
Maine,,2021-01-30,99468
Maine,,2021-01-31,105665
Maine,,2021-02-01,109917
Maine,,2021-02-02,109917
Maine,,2021-02-03,109917
Maine,,2021-02-04,114962
Maine,,2021-02-05,119024
Maine,,2021-02-06,126127
Maine,,2021-02-07,132273
Maine,,2021-02-08,132273
Maine,,2021-02-09,138005
Maine,,2021-02-10,141778
Maine,,2021-02-11,141778
Maine,,2021-02-12,141778
Maine,,2021-02-13,141778
Maine,,2021-02-14,141778
Maine,,2021-02-16,171975
Maine,,2021-02-17,174543
Maine,,2021-02-18,174543
Maine,,2021-02-19,190220
Maine,,2021-02-20,190336
Maine,,2021-02-21,190495
Maine,,2021-02-22,204495
Maine,,2021-02-23,205886
Maine,,2021-02-24,208682
Maine,,2021-02-25,208714
Maine,,2021-02-26,208767
Maine,,2021-02-27,223922
Maine,,2021-02-28,224342
Maine,,2021-03-01,225253
Maine,,2021-03-02,225566
Maine,,2021-03-03,225674
Maine,,2021-03-04,225751
Maine,,2021-03-05,254027
Maine,,2021-03-06,263652
Maine,,2021-03-07,264388
Maine,,2021-03-08,287695
Maine,,2021-03-09,290479
Marshall Islands,MHL,2021-01-12,623
Marshall Islands,MHL,2021-01-13,633
Marshall Islands,MHL,2021-01-14,623
Marshall Islands,MHL,2021-01-15,632
Marshall Islands,MHL,2021-01-19,1250
Marshall Islands,MHL,2021-01-20,1482
Marshall Islands,MHL,2021-01-21,1959
Marshall Islands,MHL,2021-01-22,2406
Marshall Islands,MHL,2021-01-23,2840
Marshall Islands,MHL,2021-01-24,3065
Marshall Islands,MHL,2021-01-25,3065
Marshall Islands,MHL,2021-01-26,3250
Marshall Islands,MHL,2021-01-27,3487
Marshall Islands,MHL,2021-01-28,3594
Marshall Islands,MHL,2021-01-29,3661
Marshall Islands,MHL,2021-01-30,3723
Marshall Islands,MHL,2021-01-31,3763
Marshall Islands,MHL,2021-02-01,3763
Marshall Islands,MHL,2021-02-02,3844
Marshall Islands,MHL,2021-02-03,3844
Marshall Islands,MHL,2021-02-04,3955
Marshall Islands,MHL,2021-02-05,4072
Marshall Islands,MHL,2021-02-06,4259
Marshall Islands,MHL,2021-02-07,4412
Marshall Islands,MHL,2021-02-08,4412
Marshall Islands,MHL,2021-02-09,4628
Marshall Islands,MHL,2021-02-10,4729
Marshall Islands,MHL,2021-02-11,4868
Marshall Islands,MHL,2021-02-12,4980
Marshall Islands,MHL,2021-02-13,5095
Marshall Islands,MHL,2021-02-14,5233
Marshall Islands,MHL,2021-02-16,5684
Marshall Islands,MHL,2021-02-17,5685
Marshall Islands,MHL,2021-02-18,5858
Marshall Islands,MHL,2021-02-19,6203
Marshall Islands,MHL,2021-02-20,6462
Marshall Islands,MHL,2021-02-21,7170
Marshall Islands,MHL,2021-02-22,7175
Marshall Islands,MHL,2021-02-23,7561
Marshall Islands,MHL,2021-02-24,7767
Marshall Islands,MHL,2021-02-25,8076
Marshall Islands,MHL,2021-02-26,8421
Marshall Islands,MHL,2021-02-27,8421
Marshall Islands,MHL,2021-02-28,8811
Marshall Islands,MHL,2021-03-01,8811
Marshall Islands,MHL,2021-03-02,8835
Marshall Islands,MHL,2021-03-03,8835
Marshall Islands,MHL,2021-03-04,9386
Marshall Islands,MHL,2021-03-05,9666
Marshall Islands,MHL,2021-03-06,10019
Marshall Islands,MHL,2021-03-07,10423
Marshall Islands,MHL,2021-03-08,10432
Marshall Islands,MHL,2021-03-09,10732
Maryland,,2021-01-12,136576
Maryland,,2021-01-13,162350
Maryland,,2021-01-14,165318
Maryland,,2021-01-15,178831
Maryland,,2021-01-19,225456
Maryland,,2021-01-20,233443
